"method","algorithm","l1_error","fro_error","max_abs_error","rep","n","R","factor_type","weight_type","p","fiber_l1_max","slice_l1_max","experiment","p_scalar","sample_multiplier","hetero_strength","alpha_profile","normalized_fiber_l1_max","normalized_slice_l1_max","normalized_l1","normalized_fro"
"histogram","no_thinning",1.48537956765767,0.00828204041373313,0.000417408347785367,7,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00544296219823703,0.0757653207805917,"dense_heteroskedastic_RP",60,120,1,0.8,19.5946639136533,4.5459192468355,16.2715179132676,9.52545949341056
"unscaled","no_thinning",0.147655076994967,0.00075863089914492,5.54818989983994e-05,7,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00544296219823703,0.0757653207805917,"dense_heteroskedastic_RP",60,120,1,0.8,19.5946639136533,4.5459192468355,1.61748032800611,0.87252748589249
"oracle","no_thinning",0.123380077581322,0.000635013974878778,3.81756215888058e-05,7,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00544296219823703,0.0757653207805917,"dense_heteroskedastic_RP",60,120,1,0.8,19.5946639136533,4.5459192468355,1.35156103276055,0.730351410194451
"oracle_cp","no_thinning",0.823679163147795,0.00367041564621928,0.000287808752614686,7,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00544296219823703,0.0757653207805917,"dense_heteroskedastic_RP",60,120,1,0.8,19.5946639136533,4.5459192468355,9.0229531560605,4.22147125774321
"slice_oracle","no_thinning",0.126338181647509,0.000666512305056872,4.50163903366757e-05,7,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00544296219823703,0.0757653207805917,"dense_heteroskedastic_RP",60,120,1,0.8,19.5946639136533,4.5459192468355,1.38396543925051,0.766578722937817
"slice_est","no_thinning",0.125915327756393,0.00066711645672844,4.59026209286687e-05,7,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00544296219823703,0.0757653207805917,"dense_heteroskedastic_RP",60,120,1,0.8,19.5946639136533,4.5459192468355,1.37933330695666,0.767273578551642
"histogram","no_thinning",1.46793949183003,0.00831893507398951,0.000483929688070012,8,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00774109160317745,0.085738021429828,"dense_heteroskedastic_RP",60,120,1,0.8,27.8679297714388,5.14428128578968,16.0804714545596,8.02292772220921
"unscaled","no_thinning",0.160189572088267,0.000889942024642666,0.00010378095917588,8,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00774109160317745,0.085738021429828,"dense_heteroskedastic_RP",60,120,1,0.8,27.8679297714388,5.14428128578968,1.75478884219688,0.85827578616268
"oracle","no_thinning",0.13128912929135,0.000663469797158541,4.84876245388048e-05,8,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00774109160317745,0.085738021429828,"dense_heteroskedastic_RP",60,120,1,0.8,27.8679297714388,5.14428128578968,1.43820035336169,0.639861975256293
"oracle_cp","no_thinning",0.131695390637895,0.000671125008589619,5.20063577773333e-05,8,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00774109160317745,0.085738021429828,"dense_heteroskedastic_RP",60,120,1,0.8,27.8679297714388,5.14428128578968,1.4426507234366,0.647244796189924
