"method","algorithm","l1_error","fro_error","max_abs_error","rep","n","R","factor_type","weight_type","p","fiber_l1_max","slice_l1_max","experiment","p_scalar","sample_multiplier","hetero_strength","alpha_profile","normalized_fiber_l1_max","normalized_slice_l1_max","normalized_l1","normalized_fro"
"oracle","no_thinning",0.0109678611835228,8.87354903892851e-05,7.21411840119506e-06,50,3000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00694026403962184,0.0664368959534372,"dense_heteroskedastic",50,15000,100,0.8,17.3506600990546,3.32184479767186,1.34328317346544,0.922443954148554
"oracle_cp","no_thinning",0.555118203578193,0.00548146913998981,0.000756723643041445,50,3000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00694026403962184,0.0664368959534372,"dense_heteroskedastic",50,15000,100,0.8,17.3506600990546,3.32184479767186,67.9878172848504,56.9822519248288
"slice_oracle","no_thinning",0.0111032995935037,9.13561706678079e-05,8.16069083007853e-06,50,3000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00694026403962184,0.0664368959534372,"dense_heteroskedastic",50,15000,100,0.8,17.3506600990546,3.32184479767186,1.35987092326679,0.949687063620023
"slice_est","no_thinning",0.0110990746944625,9.13022155672849e-05,8.14598283545466e-06,50,3000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00694026403962184,0.0664368959534372,"dense_heteroskedastic",50,15000,100,0.8,17.3506600990546,3.32184479767186,1.35935348092351,0.949126176921199
"histogram","no_thinning",0.0505094285517371,0.000318319397032237,1.80824233213841e-05,1,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00959051254395837,0.101092691746972,"dense_heteroskedastic",50,50000,100,0.8,23.9762813598959,5.0546345873486,11.2942515746353,5.13939738219775
"unscaled","no_thinning",0.00693088882573557,5.84942999082552e-05,5.79872506719281e-06,1,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00959051254395837,0.101092691746972,"dense_heteroskedastic",50,50000,100,0.8,23.9762813598959,5.0546345873486,1.54979385588384,0.944414492565566
"oracle","no_thinning",0.00601488328140331,4.98433142005998e-05,5.07983439453693e-06,1,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00959051254395837,0.101092691746972,"dense_heteroskedastic",50,50000,100,0.8,23.9762813598959,5.0546345873486,1.34496878939448,0.80474077580852
"oracle_cp","no_thinning",1.95284965965144,0.0937060083677556,0.0280976544711874,1,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00959051254395837,0.101092691746972,"dense_heteroskedastic",50,50000,100,0.8,23.9762813598959,5.0546345873486,436.670458881795,1512.92198524952
"slice_oracle","no_thinning",0.00615255041560616,5.47033506080496e-05,5.72085686035651e-06,1,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00959051254395837,0.101092691746972,"dense_heteroskedastic",50,50000,100,0.8,23.9762813598959,5.0546345873486,1.375752096429,0.883208059369325
"slice_est","no_thinning",0.0061513790941389,5.46993838162929e-05,5.72665548388912e-06,1,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00959051254395837,0.101092691746972,"dense_heteroskedastic",50,50000,100,0.8,23.9762813598959,5.0546345873486,1.37549018098657,0.883144013887459
"histogram","no_thinning",0.0494833878024141,0.000315957140987256,2.4099834524456e-05,2,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00770829113390318,0.0763122747596956,"dense_heteroskedastic",50,50000,100,0.8,19.2707278347579,3.81561373798478,11.0648218883182,5.6900898618076
"unscaled","no_thinning",0.00726554515094251,6.05869642064565e-05,5.86412499727334e-06,2,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00770829113390318,0.0763122747596956,"dense_heteroskedastic",50,50000,100,0.8,19.2707278347579,3.81561373798478,1.62462528511014,1.09111403436444
"oracle","no_thinning",0.00586017552758273,4.7880147011222e-05,4.56894111763547e-06,2,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00770829113390318,0.0763122747596956,"dense_heteroskedastic",50,50000,100,0.8,19.2707278347579,3.81561373798478,1.31037508397557,0.86227625126346
"oracle_cp","no_thinning",1.3967889980818,0.016593781921292,0.00158245569846414,2,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00770829113390318,0.0763122747596956,"dense_heteroskedastic",50,50000,100,0.8,19.2707278347579,3.81561373798478,312.331514993472,298.838348721475
"slice_oracle","no_thinning",0.00616671324566184,5.24864339874199e-05,4.56862589606939e-06,2,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00770829113390318,0.0763122747596956,"dense_heteroskedastic",50,50000,100,0.8,19.2707278347579,3.81561373798478,1.37891900150482,0.945231131605594
"slice_est","no_thinning",0.00616694921021891,5.24855942326988e-05,4.56820681210503e-06,2,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00770829113390318,0.0763122747596956,"dense_heteroskedastic",50,50000,100,0.8,19.2707278347579,3.81561373798478,1.37897176478381,0.945216008415752
"histogram","no_thinning",0.0510049937399488,0.000319488535850702,2.40762287713643e-05,3,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0105569457943205,0.069078227232858,"dense_heteroskedastic",50,50000,100,0.8,26.3923644858011,3.4539113616429,11.4050633194477,4.91650106510709
"unscaled","no_thinning",0.00697203050312065,5.34837963480009e-05,5.91318706661694e-06,3,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0105569457943205,0.069078227232858,"dense_heteroskedastic",50,50000,100,0.8,26.3923644858011,3.4539113616429,1.55899341461798,0.823044060128014
"oracle","no_thinning",0.00586687008962584,4.49635902598805e-05,5.06007210184715e-06,3,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0105569457943205,0.069078227232858,"dense_heteroskedastic",50,50000,100,0.8,26.3923644858011,3.4539113616429,1.31187203355637,0.691929489160277
"oracle_cp","no_thinning",1.16712029481529,0.00865171056276022,0.00118991405880404,3,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0105569457943205,0.069078227232858,"dense_heteroskedastic",50,50000,100,0.8,26.3923644858011,3.4539113616429,260.976031712658,133.138248868767
"slice_oracle","no_thinning",0.0059753899799548,4.82730654877135e-05,6.24306371292032e-06,3,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0105569457943205,0.069078227232858,"dense_heteroskedastic",50,50000,100,0.8,26.3923644858011,3.4539113616429,1.336137818725,0.742857884569713
"slice_est","no_thinning",0.00597535043072076,4.82831810209966e-05,6.24667132232293e-06,3,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0105569457943205,0.069078227232858,"dense_heteroskedastic",50,50000,100,0.8,26.3923644858011,3.4539113616429,1.33612897524743,0.743013549091534
"histogram","no_thinning",0.0531024861857743,0.000316979369781198,2.36792390670218e-05,4,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00708934622524866,0.0762196022122863,"dense_heteroskedastic",50,50000,100,0.8,17.7233655631217,3.81098011061431,11.8740768885635,5.95247950283089
"unscaled","no_thinning",0.00688730943626267,5.00572800846888e-05,6.64285443661105e-06,4,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00708934622524866,0.0762196022122863,"dense_heteroskedastic",50,50000,100,0.8,17.7233655631217,3.81098011061431,1.54004920815591,0.94001364781958
"oracle","no_thinning",0.00583047021644802,4.09770595000844e-05,4.64647230084987e-06,4,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00708934622524866,0.0762196022122863,"dense_heteroskedastic",50,50000,100,0.8,17.7233655631217,3.81098011061431,1.30373277447657,0.769498364921673
"oracle_cp","no_thinning",0.470169647860498,0.0042226873975589,0.000380159296633788,4,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00708934622524866,0.0762196022122863,"dense_heteroskedastic",50,50000,100,0.8,17.7233655631217,3.81098011061431,105.133129357321,79.2968330973148
"slice_oracle","no_thinning",0.00591080219977612,4.35023733650774e-05,5.60325153525499e-06,4,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00708934622524866,0.0762196022122863,"dense_heteroskedastic",50,50000,100,0.8,17.7233655631217,3.81098011061431,1.32169555202547,0.816920627859359
"slice_est","no_thinning",0.00591068651739099,4.35012104869876e-05,5.5993370682512e-06,4,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00708934622524866,0.0762196022122863,"dense_heteroskedastic",50,50000,100,0.8,17.7233655631217,3.81098011061431,1.32166968465777,0.816898790450827
"histogram","no_thinning",0.0503115411256328,0.000316939410054792,1.92349488335778e-05,5,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00857778538474546,0.0816000146090228,"dense_heteroskedastic",50,50000,100,0.8,21.4444634618636,4.08000073045114,11.2500026009691,5.41076486827362
"unscaled","no_thinning",0.00696462752466976,5.67529580112769e-05,7.77221467424113e-06,5,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00857778538474546,0.0816000146090228,"dense_heteroskedastic",50,50000,100,0.8,21.4444634618636,4.08000073045114,1.55733805831277,0.968882069052057
"oracle","no_thinning",0.00567670812934892,4.48533018438827e-05,5.09575480682348e-06,5,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00857778538474546,0.0816000146090228,"dense_heteroskedastic",50,50000,100,0.8,21.4444634618636,4.08000073045114,1.26935052656498,0.765732067845387
"oracle_cp","no_thinning",0.561051646587511,0.00523840958545977,0.00111713413310629,5,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00857778538474546,0.0816000146090228,"dense_heteroskedastic",50,50000,100,0.8,21.4444634618636,4.08000073045114,125.454962065786,89.4297195345114
"slice_oracle","no_thinning",0.00595320733376341,5.00204647381432e-05,5.90382398936613e-06,5,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00857778538474546,0.0816000146090228,"dense_heteroskedastic",50,50000,100,0.8,21.4444634618636,4.08000073045114,1.33117762824453,0.853945469429238
"slice_est","no_thinning",0.00595359448660903,5.00337235901464e-05,5.90535407020789e-06,5,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00857778538474546,0.0816000146090228,"dense_heteroskedastic",50,50000,100,0.8,21.4444634618636,4.08000073045114,1.33126419825257,0.854171823515655
"histogram","no_thinning",0.0499760349797352,0.000317995611018551,2.20636424564205e-05,6,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0152325653545878,0.09806239064371,"dense_heteroskedastic",50,50000,100,0.8,38.0814133864694,4.9031195321855,11.1749811460595,4.07384597595963
"unscaled","no_thinning",0.00708602756882417,5.94440675657459e-05,9.61218706604602e-06,6,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0152325653545878,0.09806239064371,"dense_heteroskedastic",50,50000,100,0.8,38.0814133864694,4.9031195321855,1.58448393343284,0.761538735304301
"oracle","no_thinning",0.00609491163639006,4.90850550445103e-05,7.2765295839486e-06,6,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0152325653545878,0.09806239064371,"dense_heteroskedastic",50,50000,100,0.8,38.0814133864694,4.9031195321855,1.36286367358227,0.628829288971443
"oracle_cp","no_thinning",1.01583591698209,0.00710857653030812,0.000693807970023784,6,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0152325653545878,0.09806239064371,"dense_heteroskedastic",50,50000,100,0.8,38.0814133864694,4.9031195321855,227.147816435778,91.0680678894884
"slice_oracle","no_thinning",0.00602540131391192,5.02726328449614e-05,7.51652050997253e-06,6,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0152325653545878,0.09806239064371,"dense_heteroskedastic",50,50000,100,0.8,38.0814133864694,4.9031195321855,1.34732069296236,0.644043363870182
"slice_est","no_thinning",0.00602466361184516,5.02624539876083e-05,7.52355052188324e-06,6,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0152325653545878,0.09806239064371,"dense_heteroskedastic",50,50000,100,0.8,38.0814133864694,4.9031195321855,1.34715573776552,0.643912962394089
"histogram","no_thinning",0.0503922979876039,0.000313746554022187,1.88132734638397e-05,7,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100792815580558,0.0912164919527383,"dense_heteroskedastic",50,50000,100,0.8,25.1982038951396,4.56082459763692,11.2680603842708,4.94121988295738
"unscaled","no_thinning",0.00674854464431238,5.24838092429144e-05,4.05908030200956e-06,7,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100792815580558,0.0912164919527383,"dense_heteroskedastic",50,50000,100,0.8,25.1982038951396,4.56082459763692,1.50902045738746,0.826571761314361
"oracle","no_thinning",0.00542135521113269,4.14145637783009e-05,3.43348821153978e-06,7,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100792815580558,0.0912164919527383,"dense_heteroskedastic",50,50000,100,0.8,25.1982038951396,4.56082459763692,1.21225187822654,0.652241318229348
"oracle_cp","no_thinning",0.769210424587781,0.00656158729583728,0.000989402392820521,7,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100792815580558,0.0912164919527383,"dense_heteroskedastic",50,50000,100,0.8,25.1982038951396,4.56082459763692,172.000679837975,103.338969605572
"slice_oracle","no_thinning",0.00540801038525102,4.24279381871599e-05,3.29112511712846e-06,7,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100792815580558,0.0912164919527383,"dense_heteroskedastic",50,50000,100,0.8,25.1982038951396,4.56082459763692,1.20926788444461,0.668201033846113
"slice_est","no_thinning",0.00540759942347265,4.2424664989432e-05,3.29036309869453e-06,7,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100792815580558,0.0912164919527383,"dense_heteroskedastic",50,50000,100,0.8,25.1982038951396,4.56082459763692,1.20917599059735,0.66814948399007
"histogram","no_thinning",0.051295379870521,0.000314273026907221,1.77888597568734e-05,8,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00835900141844608,0.0840071819023367,"dense_heteroskedastic",50,50000,100,0.8,20.8975035461152,4.20035909511684,11.4699956322159,5.43500456656267
"unscaled","no_thinning",0.00652980393620467,4.96447337002891e-05,4.98821799635343e-06,8,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00835900141844608,0.0840071819023367,"dense_heteroskedastic",50,50000,100,0.8,20.8975035461152,4.20035909511684,1.46010854810993,0.858550786308856
"oracle","no_thinning",0.00565656935506392,4.4713330093831e-05,5.09216453392343e-06,8,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00835900141844608,0.0840071819023367,"dense_heteroskedastic",50,50000,100,0.8,20.8975035461152,4.20035909511684,1.26484735973651,0.773267612679782
"oracle_cp","no_thinning",0.753802126956494,0.00561205390868189,0.000367989309718202,8,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00835900141844608,0.0840071819023367,"dense_heteroskedastic",50,50000,100,0.8,20.8975035461152,4.20035909511684,168.555279745865,97.0542681363697
"slice_oracle","no_thinning",0.00576036425370033,4.70548745265685e-05,4.69829695038477e-06,8,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00835900141844608,0.0840071819023367,"dense_heteroskedastic",50,50000,100,0.8,20.8975035461152,4.20035909511684,1.28805660464338,0.813762035029603
"slice_est","no_thinning",0.00575972782097388,4.70518685557003e-05,4.69655011424224e-06,8,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00835900141844608,0.0840071819023367,"dense_heteroskedastic",50,50000,100,0.8,20.8975035461152,4.20035909511684,1.28791429395943,0.813710050086585
"histogram","no_thinning",0.0515359713500306,0.000316836268536166,1.89679038027581e-05,9,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00758813087261901,0.0653720758951686,"dense_heteroskedastic",50,50000,100,0.8,18.9703271815475,3.26860379475843,11.523793522515,5.75092214060493
"unscaled","no_thinning",0.00667966591050457,5.24012427104679e-05,4.57565705288724e-06,9,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00758813087261901,0.0653720758951686,"dense_heteroskedastic",50,50000,100,0.8,18.9703271815475,3.26860379475843,1.49361870428762,0.951139426970129
"oracle","no_thinning",0.0058918402920576,4.62271554548683e-05,4.32372348344501e-06,9,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00758813087261901,0.0653720758951686,"dense_heteroskedastic",50,50000,100,0.8,18.9703271815475,3.26860379475843,1.3174555405613,0.839073042460865
"oracle_cp","no_thinning",0.461905660875291,0.0048597308524488,0.00065789067468607,9,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00758813087261901,0.0653720758951686,"dense_heteroskedastic",50,50000,100,0.8,18.9703271815475,3.26860379475843,103.285245690911,88.2093893033541
"slice_oracle","no_thinning",0.0059785718451931,4.7956459227578e-05,4.45844527146124e-06,9,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00758813087261901,0.0653720758951686,"dense_heteroskedastic",50,50000,100,0.8,18.9703271815475,3.26860379475843,1.33684930542181,0.870461782772242
"slice_est","no_thinning",0.00597874116168714,4.79618427270662e-05,4.46711205410685e-06,9,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00758813087261901,0.0653720758951686,"dense_heteroskedastic",50,50000,100,0.8,18.9703271815475,3.26860379475843,1.33688716574085,0.870559499130738
"histogram","no_thinning",0.0510671977095342,0.000316873952250738,1.70241568175996e-05,10,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0105165406927167,0.0952894661449072,"dense_heteroskedastic",50,50000,100,0.8,26.2913517317918,4.76447330724536,11.418972549894,4.88562457698341
"unscaled","no_thinning",0.00725334121821254,5.18025808567849e-05,3.96661993152996e-06,10,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0105165406927167,0.0952894661449072,"dense_heteroskedastic",50,50000,100,0.8,26.2913517317918,4.76447330724536,1.62189640279244,0.798702324338776
"oracle","no_thinning",0.00601605627497437,4.33751299558594e-05,3.24033748421988e-06,10,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0105165406927167,0.0952894661449072,"dense_heteroskedastic",50,50000,100,0.8,26.2913517317918,4.76447330724536,1.34523107873069,0.668766237921984
"oracle_cp","no_thinning",0.682322753653392,0.00672367912696985,0.000711033584159533,10,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0105165406927167,0.0952894661449072,"dense_heteroskedastic",50,50000,100,0.8,26.2913517317918,4.76447330724536,152.572005976383,103.666999944764
"slice_oracle","no_thinning",0.00633867425270371,4.72900029203823e-05,3.37046876255768e-06,10,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0105165406927167,0.0952894661449072,"dense_heteroskedastic",50,50000,100,0.8,26.2913517317918,4.76447330724536,1.41737065162732,0.729126515046012
"slice_est","no_thinning",0.00633914816408402,4.72943502042325e-05,3.36989079939288e-06,10,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0105165406927167,0.0952894661449072,"dense_heteroskedastic",50,50000,100,0.8,26.2913517317918,4.76447330724536,1.41747662143349,0.729193542318752
"histogram","no_thinning",0.0490363932891631,0.000313141262637701,2.49051909339089e-05,11,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00637255136536256,0.0646520493596515,"dense_heteroskedastic",50,50000,100,0.8,15.9313784134064,3.23260246798257,10.9648708765983,6.20231230319425
"unscaled","no_thinning",0.00674667257618592,5.33704591457091e-05,9.72829716472954e-06,11,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00637255136536256,0.0646520493596515,"dense_heteroskedastic",50,50000,100,0.8,15.9313784134064,3.23260246798257,1.50860185022853,1.05709561428684
"oracle","no_thinning",0.00601283077052663,4.64986836579198e-05,6.37572658941752e-06,11,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00637255136536256,0.0646520493596515,"dense_heteroskedastic",50,50000,100,0.8,15.9313784134064,3.23260246798257,1.34450983401,0.920988040044811
"oracle_cp","no_thinning",0.545876184902339,0.00507574622151685,0.000609348423345902,11,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00637255136536256,0.0646520493596515,"dense_heteroskedastic",50,50000,100,0.8,15.9313784134064,3.23260246798257,122.061625673987,100.534062398634
"slice_oracle","no_thinning",0.00588764602680072,4.75779465566513e-05,6.85447332622374e-06,11,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00637255136536256,0.0646520493596515,"dense_heteroskedastic",50,50000,100,0.8,15.9313784134064,3.23260246798257,1.3165176743383,0.942364735976857
"slice_est","no_thinning",0.00588768837262347,4.75785785917581e-05,6.85209187995211e-06,11,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00637255136536256,0.0646520493596515,"dense_heteroskedastic",50,50000,100,0.8,15.9313784134064,3.23260246798257,1.31652714315212,0.942377254541439
"histogram","no_thinning",0.0511270140556617,0.000320046134046848,2.53142716239457e-05,12,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0138353353766975,0.0981327825766299,"dense_heteroskedastic",50,50000,100,0.8,34.5883384417437,4.90663912883149,11.4323478915047,4.30217175147649
"unscaled","no_thinning",0.00775346289002561,6.50302559953187e-05,8.54606830346988e-06,12,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0138353353766975,0.0981327825766299,"dense_heteroskedastic",50,50000,100,0.8,34.5883384417437,4.90663912883149,1.73372700831192,0.874159380701633
"oracle","no_thinning",0.0058493208740255,4.57858634245002e-05,5.87629951294416e-06,12,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0138353353766975,0.0981327825766299,"dense_heteroskedastic",50,50000,100,0.8,34.5883384417437,4.90663912883149,1.30794790965295,0.615469544190813
"oracle_cp","no_thinning",1.92989598192899,0.0620529194503871,0.0170082059200289,12,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0138353353766975,0.0981327825766299,"dense_heteroskedastic",50,50000,100,0.8,34.5883384417437,4.90663912883149,431.537860509694,834.136984504313
"slice_oracle","no_thinning",0.00597926642983555,4.98121836017798e-05,6.57206836922753e-06,12,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0138353353766975,0.0981327825766299,"dense_heteroskedastic",50,50000,100,0.8,34.5883384417437,4.90663912883149,1.33700461926948,0.669592744212208
"slice_est","no_thinning",0.00597871565293371,4.98006541406528e-05,6.56654225690318e-06,12,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0138353353766975,0.0981327825766299,"dense_heteroskedastic",50,50000,100,0.8,34.5883384417437,4.90663912883149,1.33688146181018,0.669437761174785
"histogram","no_thinning",0.0485071118069993,0.000315666617639344,2.33148712992943e-05,13,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0115903491785322,0.0873948429177868,"dense_heteroskedastic",50,50000,100,0.8,28.9758729463306,4.36974214588934,10.8465199392633,4.63607444520353
"unscaled","no_thinning",0.00753733477247515,5.94793296267672e-05,9.39691226960074e-06,13,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0115903491785322,0.0873948429177868,"dense_heteroskedastic",50,50000,100,0.8,28.9758729463306,4.36974214588934,1.68539929204273,0.873550083194237
"oracle","no_thinning",0.00598255412264804,4.92687228759211e-05,6.73551001669252e-06,13,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0115903491785322,0.0873948429177868,"dense_heteroskedastic",50,50000,100,0.8,28.9758729463306,4.36974214588934,1.33773976973126,0.723590821167665
"oracle_cp","no_thinning",0.488044182559616,0.00732324681879667,0.00194857403901594,13,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0115903491785322,0.0873948429177868,"dense_heteroskedastic",50,50000,100,0.8,28.9758729463306,4.36974214588934,109.129996822662,107.553715012498
"slice_oracle","no_thinning",0.00600776202569454,5.15939867591981e-05,6.99085507253612e-06,13,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0115903491785322,0.0873948429177868,"dense_heteroskedastic",50,50000,100,0.8,28.9758729463306,4.36974214588934,1.34337642820948,0.757741079272978
"slice_est","no_thinning",0.0060072116772258,5.15736769533612e-05,6.97373287898728e-06,13,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0115903491785322,0.0873948429177868,"dense_heteroskedastic",50,50000,100,0.8,28.9758729463306,4.36974214588934,1.34325336655074,0.757442796950535
"histogram","no_thinning",0.0504704361003311,0.000314938708499591,3.00436908026615e-05,14,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0130344721900579,0.0992187324499356,"dense_heteroskedastic",50,50000,100,0.8,32.5861804751448,4.96093662249678,11.28553259744,4.36163502474305
"unscaled","no_thinning",0.00661352587967564,5.3313513990448e-05,6.53381236795174e-06,14,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0130344721900579,0.0992187324499356,"dense_heteroskedastic",50,50000,100,0.8,32.5861804751448,4.96093662249678,1.47882934379088,0.738347124812603
"oracle","no_thinning",0.00562960551623155,4.51311811710964e-05,5.22900967103073e-06,14,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0130344721900579,0.0992187324499356,"dense_heteroskedastic",50,50000,100,0.8,32.5861804751448,4.96093662249678,1.25881806208015,0.625028728420451
"oracle_cp","no_thinning",1.8703785844672,0.0395763393824729,0.00892595124388715,14,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0130344721900579,0.0992187324499356,"dense_heteroskedastic",50,50000,100,0.8,32.5861804751448,4.96093662249678,418.229365852849,548.098862867903
"slice_oracle","no_thinning",0.00550585050447241,4.69491328202269e-05,7.20657047031037e-06,14,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0130344721900579,0.0992187324499356,"dense_heteroskedastic",50,50000,100,0.8,32.5861804751448,4.96093662249678,1.23114560019518,0.650205822795141
"slice_est","no_thinning",0.00550563691535777,4.69470478791528e-05,7.1990594769436e-06,14,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0130344721900579,0.0992187324499356,"dense_heteroskedastic",50,50000,100,0.8,32.5861804751448,4.96093662249678,1.23109784021722,0.650176948122807
"histogram","no_thinning",0.0507940970944295,0.00031832485564222,2.08310008222149e-05,15,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0087481979194078,0.0699264179611732,"dense_heteroskedastic",50,50000,100,0.8,21.8704947985195,3.49632089805866,11.3579053958869,5.38122628851202
"unscaled","no_thinning",0.00707872830982702,5.64814586114277e-05,5.41268681844104e-06,15,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0087481979194078,0.0699264179611732,"dense_heteroskedastic",50,50000,100,0.8,21.8704947985195,3.49632089805866,1.58285176950254,0.954809228704811
"oracle","no_thinning",0.00564467228504462,4.45739239690433e-05,4.53425749449583e-06,15,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0087481979194078,0.0699264179611732,"dense_heteroskedastic",50,50000,100,0.8,21.8704947985195,3.49632089805866,1.26218709400688,0.753514427770429
"oracle_cp","no_thinning",0.73214113327669,0.00627966504858659,0.000880296866859303,15,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0087481979194078,0.0699264179611732,"dense_heteroskedastic",50,50000,100,0.8,21.8704947985195,3.49632089805866,163.711734313041,106.156644834813
"slice_oracle","no_thinning",0.00606605319498982,5.02632859513905e-05,5.13206796542965e-06,15,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0087481979194078,0.0699264179611732,"dense_heteroskedastic",50,50000,100,0.8,21.8704947985195,3.49632089805866,1.3564107299127,0.849692101997283
"slice_est","no_thinning",0.00606641936491872,5.02657907046802e-05,5.13167740665585e-06,15,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.0087481979194078,0.0699264179611732,"dense_heteroskedastic",50,50000,100,0.8,21.8704947985195,3.49632089805866,1.35649260799794,0.849734444415758
"histogram","no_thinning",0.0522343975163526,0.000315564025794725,1.84623591476176e-05,16,10000000,4,"dense_heteroskedastic","balanced","50x50x50",0.00817208097002719,0.0678913582548439,"dense_heteroskedastic",50,50000,100,0.8,20.430202425068,3.39456791274219,11.6799663610311,5.5193910084443
